open,high,low,close
47451,47733,46556,47075
47075,47625,45200,45523
45523,46729,44246,46290
46290,47230,45632,45834
45834,47462,45549,46417
46417,46910,45120,46596
46596,47210,45344,45502
45502,45519,43102,43163
43163,43910,42725,43431
43431,43985,42101,42263
42263,42810,42125,42760
42760,43428,41861,42162
42162,42422,39200,39530
39530,40706,39237,40072
40072,41580,39581,41147
41147,41495,39555,39947
39947,40864,39767,40559
40559,40701,40003,40378
40378,40606,39555,39686
39686,41150,38534,40810
40810,41780,40579,41502
41502,42214,40870,41369
41369,42984,39778,40478
40478,40797,39176,39702
39702,39981,39291,39452
39452,39949,38925,39453
39453,40631,38195,40443
40443,40808,37706,38110
38110,39472,37869,39241
39241,40388,38878,39745
39745,39933,38169,38593
38593,38789,37574,37630
37630,38680,37393,38465
38465,39171,38056,38522
38522,38650,37513,37724
37724,40026,37660,39687
39687,39856,35500,36539
36539,36661,35246,36003
36003,36128,34737,35462
35462,35497,33693,34036
34036,34238,30050,30082
30082,32647,29721,31006
31006,37250,27669,28971
28971,30113,25429,28945
28945,30991,28662,29233
29233,30308,28559,30047
30047,31430,29436,31292
31292,31292,29053,29839
29839,30756,29420,30428
30428,30697,28616,28678
28678,30531,28658,30291
30291,30743,28688,29166
29166,29630,28908,29415
29415,30468,29224,30269
30269,30648,28834,29080
29080,29822,28635,29633
29633,30200,29317,29515
29515,29867,27990,29171
29171,29364,28245,28605
28605,29241,28496,28992
28992,29566,28808,29438
29438,32200,29277,31711
31711,32380,31209,31779
31779,31958,29300,29779
29779,30677,29554,30432
30432,30678,29267,29671
29671,29955,29453,29842
29842,30179,29503,29897
29897,31750,29865,31347
31347,31569,29188,31108
31108,31302,29827,30181
30181,30677,29920,30077
30077,30348,28823,29057
29057,29413,28081,28389
28389,28513,26523,26541
26541,26844,21879,22426
22426,23280,20787,22096
22097,22754,20032,22546
22546,22949,20196,20364
20364,21334,20205,20430
20430,20739,17580,18945
18945,20790,17932,20541
20542,21044,19600,20556
20556,21693,20337,20704
20704,20870,19637,19970
19970,21225,19856,21091
21091,21532,20710,21218
21218,21575,20895,21469
21469,21878,20951,21029
21029,21520,20494,20715
20715,21189,20172,20254
20254,20407,19829,20096
20096,20143,18611,19991
19998,20915,18945,19250
19250,19421,18958,19223
19223,19638,18724,19292
19292,20332,19036,20212
20212,20726,19250,20160
20160,20651,19747,20544
20544,21843,20230,21617
21617,22495,21174,21575
21577,21960,21309,21581
21581,21591,20640,20844
20845,20848,19862,19945
19945,20036,19223,19308
19308,20324,18887,20221
20221,20879,19606,20574
20574,21191,20372,20827
20827,21579,20477,21190
21190,21665,20752,20794
20794,22770,20763,22438
22438,23803,21582,23396
23396,24286,22918,23225
23225,23432,22344,23152
23152,23757,22506,22681
22681,22999,21950,22450
22450,23014,22263,22585
22585,22667,21261,21312
21312,21343,20724,21258
21258,23121,21034,22966
22966,24203,22591,23850
23850,24452,23435,23784
23784,24678,23515,23650
23650,24198,23240,23310
23310,23509,22855,23272
23272,23459,22663,22989
22989,23645,22694,22824
22824,23227,22356,22622
22622,23470,22591,23318
23318,23364,22918,22958
22958,23405,22853,23178
23178,24249,23161,23816
23814,23932,22869,23157
23157,24234,22664,23960
23960,24930,23868,23944
23944,24465,23600,24416
24416,24900,24289,24447
24447,25048,24151,24312
24312,25215,23780,24101
24101,24251,23680,23858
23858,24444,23175,23337
23337,23593,23112,23194
23194,23207,20777,20831
20831,21361,20763,21141
21141,21785,21066,21516
21516,21533,20901,21396
21396,21686,20894,21521
21521,21902,21150,21361
21361,21815,21305,21561
21561,21874,20111,20237
20237,20378,19802,20036
20036,20155,19516,19555
19555,20417,19553,20291
20288,20573,19542,19809
19809,20494,19801,20049
20049,20202,19561,20132
20132,20434,19753,19951
19951,20053,19649,19829
19829,20024,19580,20006
20006,20057,19634,19793
19793,20180,18650,18789
18789,19464,18523,19292
19292,19456,19011,19318
19318,21612,19293,21367
21367,21815,21130,21654
21654,21862,21360,21833
21833,22512,21560,22403
22403,22912,19858,20171
20171,20531,19619,20228
20220,20333,19438,19698
19698,19887,19328,19805
19805,20181,19750,20113
20113,20115,19333,19418
19418,19687,18250,19535
19535,19636,18721,18876
18876,19873,18142,18457
18457,19537,18342,19401
19401,19493,18531,19288
19288,19310,18809,18922
18922,19188,18632,18809
18809,19318,18687,19228
19228,20387,18820,19077
19078,19769,18464,19414
19415,19655,18846,19593
19593,20179,19137,19418
19418,19480,19163,19312
19312,19395,18821,19057
19057,19733,18957,19631
19631,20450,19498,20348
20348,20371,19738,20162
20162,20453,19855,19967
19967,20065,19200,19531
19531,19626,19212,19420
19420,19556,19321,19444
19444,19526,19019,19129
19129,19265,18857,19057
19057,19250,18955,19155
19155,19511,18124,19378
19378,19954,19076,19178
19178,19224,18975,19068
19068,19422,19066,19262
19262,19677,19155,19547
19547,19707,19089,19328
19328,19359,19072,19125
19125,19348,18895,19044
19044,19250,18655,19164
19164,19256,19116,19205
19205,19697,19067,19573
19573,19603,19159,19331
19331,20423,19241,20087
20087,21034,20057,20776
20776,20876,20200,20295
20295,20755,20005,20599
20599,21099,20548,20818
20818,20936,20519,20631
20631,20842,20240,20491
20491,20689,20330,20480
20480,20803,20059,20151
20151,20392,20034,20209
20209,21300,20182,21151
21151,21479,21086,21302
21302,21365,20888,20908
20908,21067,20385,20595
20595,20689,16916,18531
18531,18571,15332,15611
15611,19310,15370,17528
17528,17652,15500,16924
16924,16938,16734,16801
