Open,High,Low,Close,Volume
4061.02,4162.66,4050.19,4162.32,5790200832
4170.76,4196.03,4139.94,4194.04,6274903552
4181.22,4203.64,4137.23,4191.13,4729828864
4192.66,4268.4,4192.52,4267.9,5427313664
4277.27,4289.46,4193.3,4193.64,5940590592
4178.19,4248.23,4137.65,4248.01,5468676096
4247.05,4306.65,4231.47,4267.95,5841457664
4260.63,4356.21,4228.67,4356.01,6369627648
4357.18,4414.53,4352.92,4413.57,5999110144
4412.27,4417.2,4246.46,4246.46,6248551424
4230.35,4309.79,4230.35,4297.9,4263884544
4248.98,4317.95,4228.53,4241.59,4532665344
4240.49,4323.25,4212.2,4323.05,4184958464
4322.02,4429.9,4315.02,4423.31,5625259520
4436.38,4470.46,4414.21,4457.76,5691170304
4462.58,4475.92,4409.59,4457.13,5689720832
4456.27,4491.74,4423.99,4461.49,5931286016
4442.69,4444.85,4350.15,4366.6,5829874688
4363.17,4416.83,4362.72,4404.72,4853665792
4401.52,4476.26,4370.57,4456.5,5469966336
4428.36,4457.84,4364.06,4368.3,5428539904
4376.92,4415.84,4355.03,4399.28,4240153856
4393.99,4437.79,4375.39,4431.44,3694988800
4453.05,4553.4,4453.05,4553.02,5541290496
4541.77,4605.18,4529.73,4589.29,5906349056
4595.21,4612.99,4473.57,4530.23,6464895488
4562.43,4631,4545.79,4625.4,6512640000
4632.26,4671.34,4596.12,4662.96,6759264256
4682.26,4692.11,4616.07,4651.96,6424395776
4650.95,4680.33,4613.39,4679.94,5416786432
4660.9,4723.83,4644.35,4720.38,5522650624
4730.86,4746.03,4649.04,4658.01,7024722944
4655.7,4712.56,4593.45,4705.31,6231407616
4713.06,4791.48,4707.36,4789.69,6235460096
4796.46,4821.55,4770.36,4805.42,6104981504
4802.61,4802.61,4712.53,4730.14,6025628672
4721.56,4739.43,4558.4,4610.92,5601623040
4616.57,4646.2,4575.79,4603.49,4208531712
4607.94,4622.51,4531.48,4553.12,3880639232
4561.67,4576.04,4516.61,4546.72,2851413248
4570.61,4673.76,4570.61,4673.6,3648028416
4672.15,4695.04,4643.17,4654.35,4167801344
4648.16,4659.56,4577.74,4590.32,3995348480
4564.81,4660.51,4553.96,4660.48,3528901888
4696.38,4787.45,4691.78,4767.97,5155148800
4784.65,4825.35,4746.54,4789.15,7659540992
4772.91,4808.13,4748.81,4806.03,6783344128
4808.39,4838.86,4766.23,4836.74,7737040384
4842.69,4848.86,4675.52,4679.55,7571346432
4654.27,4719.93,4638.24,4691.45,7182738944
4699.03,4701.16,4545.07,4636.64,8367456256
4637.96,4779.11,4637.05,4778.61,6516314112
4682.65,4828.9,4661.19,4794.19,7663805952
4805.7,4844.54,4771.61,4833.8,6789941248
4837.33,4892.62,4826.82,4877.93,6607192064
4894.85,4998.89,4894.81,4998.5,8102924800
5010.02,5046.65,4983.94,5046.15,8913849344
5046.21,5088.85,4976.86,4994.77,8049167872
4978.54,5019.96,4952.71,4999.59,6178162176
5005.66,5068.7,4992.81,5055.49,6547187712
5072.76,5199.81,5072.76,5199.52,8523837952
5211.47,5272.45,5171.5,5173.07,9686436864
5165.91,5197.96,5096.46,5098.54,7631712256
5104.77,5228.92,5104.77,5228.3,7612600832
5274.57,5313.48,5244.55,5311.78,8908455936
5338.51,5431.39,5330.51,5431.09,9507648512
5435.36,5468.36,5398.7,5467.84,9270057984
5459.4,5504.88,5432.71,5484.74,8859264000
5462.76,5581.35,5440.1,5440.1,9877328896
5411.87,5445.71,5094.8,5111.19,10514325504
5117.16,5255.27,5083.85,5255.27,6750077952
5259.51,5288.97,5017.27,5068.47,7836215296
4989.8,5038.83,4853.77,4864.7,4861433856
4885.91,4941.2,4814.42,4932.4,4202450432
4959.06,5081.03,4919.28,5081.03,5421057536
5049.46,5190.6,5036.32,5150.66,6086765056
5097.58,5108.91,4970.49,5063.23,5377227264
5022.13,5206.42,5017.93,5206.15,5408620032
5228.27,5278.32,5227.37,5259.81,6078655488
5255.26,5256.4,5169.03,5228.14,5407235072
5214.45,5273.79,5180.66,5248.75,5007099904
5238.5,5257.1,4960.71,5110.88,6460012544
5090.4,5139.96,5071.35,5116.84,4082123776
5175.26,5192.63,5136.25,5138.49,4774671360
5135.83,5145.81,5052.43,5100.37,3763797504
5103.86,5114.07,4989.28,5016.53,3413567744
4999.59,5088.76,4931.88,5084.58,3368159488
5077.55,5133.25,5059.58,5069.97,3301617920
5047.04,5047.04,4964.25,4964.9,3503606784
4944.93,5045.95,4935.28,5039.16,3041252608
5063.01,5179.52,5063.01,5179.02,4556355072
5194.94,5244.53,5181.2,5244.04,4936328192
5244.8,5276.14,5211.7,5230.68,4679572480
5219.08,5250.39,5200.88,5216.85,3552043776
5212.14,5230.33,5187.4,5228.34,3041214464
5246.42,5264.21,5043.66,5163.53,4558775808
5166.34,5223.4,5123.27,5222.79,4038840576
5225.77,5226.18,5157.32,5174.54,4077913600
5161.26,5170.18,5060.53,5069.52,3460813312
5046.94,5046.94,4947.22,4991.54,3095078656
4993.38,5048.6,4832.53,4849.63,3415533824
4820.82,4827.35,4700.56,4730.5,2955424768
4730.63,4813.24,4723.29,4812.53,2147683584
4810.44,4846.65,4777.84,4828.49,2353224192
4833.89,4936.72,4833.89,4936.72,2765461504
4964.21,5012.06,4938.94,5011.5,3699564288
4989.1,5038.87,4964.87,5028.77,3475221760
5026.33,5047.26,4992.16,5001.28,3123874304
4990.7,5028.27,4945.78,4975.14,3499623424
4966.56,4970.42,4816.58,4830.56,3113786112
4811.16,4815.5,4747.49,4804.82,2750608896
4813.48,4846.95,4764.47,4833.58,2691439872
4851.68,4859.53,4810.9,4826.76,2544377344
4816.66,4816.66,4719.15,4723.43,2781177344
4690.88,4691.57,4507.57,4519.91,3067750912
4502.06,4550.29,4483.5,4536.96,1944286592
4538.99,4646.09,4530.61,4646.09,2436093696
4637.77,4637.77,4476.56,4477.36,2865246208
4459.99,4549.59,4445.23,4506.32,2709504256
4506.61,4521.13,4397.02,4398.49,2522068224
4390.16,4392.22,4307.91,4341.91,2133616896
4339.86,4426.25,4339.86,4424.89,1974312448
4397.93,4514.43,4369.87,4502.81,2796481792
4497.83,4559.36,4493.84,4548.21,2581766400
4544.33,4611,4536.19,4610.86,2640632320
4612.4,4638.61,4604.91,4630.58,2394669568
4597.54,4654.59,4584.9,4609.72,2754208512
4604.84,4734.06,4602.33,4733.97,3457825024
4736.27,4803.1,4729.39,4786.81,3991598336
4792.85,4884.99,4792.85,4872.49,4781513216
4878.68,4932.33,4862.77,4869.69,5155704320
4860.89,4952.95,4855.95,4952.67,4467136512
4962.12,4990.75,4917.95,4987.48,5044532736
4977.22,4984.18,4915.67,4941.43,4290671872
4911.81,5043.25,4905.36,5042.97,4737021952
5052.36,5058.75,4908.25,4909.74,5738195968
4891.24,4983.23,4891.24,4979.06,4483006464
4976.34,5033.1,4963.76,5027.73,5009068544
5019.5,5039.79,4964.35,5032.8,4445544960
5040.22,5095.57,5007.65,5095.21,5124278784
5099.7,5143.77,5082.04,5122.44,5779842048
5099.48,5120.41,5024.86,5108.74,5314278912
5106.39,5124.61,5000.54,5009.05,5171038720
5005.56,5067.92,4989.65,5067.62,4255960320
5085.45,5138.65,5085.45,5138.25,5747858944
5135.35,5166.36,5113.09,5165.73,5314008064
5168.13,5186.03,5147.87,5181.37,5114619904
5174.03,5174.03,5139.78,5143.41,5231988736
5118.07,5200.7,5113.48,5139.75,5171933696
5127.14,5190.73,5111.01,5190.04,5341013504
5178.09,5178.09,5016.88,5131.33,6333606400
5122.27,5200.06,5119.19,5199.36,5556131840
5151.64,5185.41,5080.53,5104.13,5674077696
5133.77,5160.8,5105.06,5126.93,4267683328
5120.67,5130.93,5062.79,5086.11,4191967488
5093.41,5102.43,5020.76,5085.81,3910699776
5084.77,5155.59,5076.72,5155.34,4637356032
5159.2,5185.5,5149.66,5169.26,4899668992
5164.82,5218.06,5164.78,5212.35,5857739776
5223.07,5231.73,5187.45,5199.55,6912303104
5185.68,5191.54,5105.03,5111.15,7033332736
5101.11,5117.22,5036.29,5064.55,5362860032
5065.12,5079.23,4985.02,5000.4,4579340288
4999.76,5065.08,4991.79,5065.08,3911730176
5046.9,5070.34,5019.49,5057.84,4571475968
5056.09,5090.02,5045.19,5089.75,4496888832
5087.31,5149.05,5079.65,5148.8,4537160192
5157.07,5162.49,5102.71,5107.14,5261754880
5096.57,5139.03,5083.39,5114.46,5271436288
5098.64,5165.49,5069.39,5165.21,4887132672
5162.31,5175.24,5140,5150.87,4891312128
5143.3,5162.41,5103.09,5162.41,5279411200
5149.34,5179.45,5140.41,5178.89,5646023168
5149.66,5153.56,5095.6,5116.14,6401797632
5116.11,5154.74,5116.11,5152.4,5087671296
5169.62,5191.01,5159.96,5188.11,5383070720
5187.76,5193.21,5150.42,5165.12,5498766848
5152.07,5152.07,5054.77,5054.77,5011404288
5033.79,5047.34,4943.06,4970.57,3925771776
4977.95,5003.86,4872.51,4913.5,4112825856
4920.94,4937.11,4752.41,4755.42,4077560320
4749.53,4837,4738.45,4836.87,3011031040
4836.86,4920.71,4816.02,4920.57,3546053376
4900.44,4900.44,4798.41,4814.78,4062791424
4792.13,4842.37,4784.7,4827.21,3470003200
4787.52,4874.98,4764.84,4849.97,3690577152
4855.84,4897.76,4855.84,4889.92,3456250880
4893.95,4918.87,4871.45,4918.67,3522454528
4919.24,4949.02,4880.31,4929.49,4237492480
4896.34,4940.82,4863.12,4863.8,4735557120
4860.03,4903.11,4817.83,4902.56,4246408192
4900,4931.12,4892.24,4900.71,4099534336
4892.29,4912.71,4823.06,4873.95,4686059520
4859.32,4907.75,4850.45,4906.19,3608075008
4912.81,4929.21,4875.8,4879.89,3468265472
4875.08,4886.59,4837.98,4863.19,3021996288
4853.9,4853.92,4677.45,4679.53,4285262080
4656.01,4676.84,4590.13,4672.08,3287198208
4667.64,4689.69,4613.68,4618.75,3418169088
4635.95,4662.29,4572.32,4572.94,3570183680
4561.77,4567.23,4425.76,4428.89,3390238720
4403,4427,4339.08,4345.05,2659257600
4347.99,4444.59,4339.62,4444.28,2647238400
4439.39,4494,4424.2,4490.89,2746729472
4434.86,4452.53,4363.9,4430,3038598912
4425.49,4514.31,4424.2,4506.2,2671969024
4496.96,4548.22,4490.62,4547.3,2535242752
4542.7,4568.29,4486.65,4562.97,2969370368
4552.07,4553.71,4456.59,4456.73,3012745216
4442.51,4469.58,4383.2,4469.05,2716272640
4439.87,4475.69,4408.06,4468.79,2290297344
4466.99,4546.73,4461.53,4540.94,2995558400
4531.36,4562.04,4498.78,4499.69,2954781184
4461.26,4466.78,4396.21,4402.14,2790606848
4392.98,4415.16,4332.49,4337.37,2282689792
4325.6,4333.57,4251.11,4278.75,2158850560
4286.36,4338.85,4269.92,4338.42,2444865792
4341.36,4350.92,4300.64,4321.22,2228087808
4307.81,4411.86,4276.73,4402.94,2927737600
4390.09,4533.7,4381.8,4509.18,4592928256
4511.76,4578.32,4510.72,4568.19,3916460288
4569.76,4582.62,4529.18,4574.48,3231001088
4570.84,4583.49,4511.28,4511.55,3396370176
4506.75,4585.26,4506.74,4579.33,3273795072
4589.18,4635.25,4582.33,4604.75,3882020096
4617.95,4719.57,4617.95,4719.39,5031479296
4722.33,4758.07,4711.17,4749.42,4606851072
4742.17,4763.24,4705.39,4760.92,4330434048
4757.07,4813.34,4742.37,4761.45,4850315776
4755.75,4769.55,4720.23,4756.61,3641059584
4741.98,4802.44,4728.49,4799.42,3725219328
4762.09,4771.59,4727.67,4731.12,4142080512
4729.2,4825.5,4729.2,4825.42,4023526656
4833.75,4866.24,4813.49,4866.16,4613078016
4853.76,4896.1,4842.78,4896.04,4781930496
4902.22,4919.14,4876.48,4895.26,4843666432
4871.68,4871.93,4822.45,4843.7,4150607360
4864.28,4881.46,4801.61,4849.06,3945111296
4846.34,4850.55,4782.4,4784.39,3879897088
4791.45,4822.81,4781.41,4800.94,3316057600
4784.97,4784.97,4597.74,4613.73,4350413312
4604.99,4634.31,4576.93,4633.37,2841260544
4621.5,4716.3,4596.43,4710.38,3221238528
4670.92,4685.45,4633.67,4680.9,3191405056
4678.78,4694.06,4611.9,4628.32,2939857152
4622.7,4665.18,4607.56,4644.46,2498278144
4627.38,4627.38,4539.43,4610.78,3058629120
4565.76,4638.64,4551.48,4625.17,2743907584
4631.42,4670.99,4631.28,4649.43,2591344128
4504.08,4589.08,4472.61,4559.02,3073140992
4494.38,4514.62,4242.87,4330.77,4171750400
4199.13,4347.31,4113.01,4317.11,3800449792
4389.15,4433.09,4372.64,4378.7,3826854400
4283.24,4454.48,4270.62,4454.39,3754621696
4483.85,4526.5,4480.12,4505.89,4038279424
4514.65,4571.72,4509.63,4571.72,3616918528
4578.35,4587.14,4520.94,4533.32,3480351488
4520.69,4543.88,4499.16,4513.48,2810194176
4510.14,4516.04,4434.99,4436.1,2952560896
4341.19,4395.6,4325.04,4395.02,2742939136
4395.03,4435.3,4348.67,4363.96,2447683328
4376.26,4435.21,4365.84,4434.92,2559515392
4453.43,4474.1,4420.29,4427.98,2778394624
4432.4,4520.17,4421.6,4520.17,3411412224
4506.09,4541.47,4496.18,4530.42,3070925312
4509.89,4512.65,4481.29,4490.16,3022034176
4511.25,4541.56,4450.73,4451.73,3137815296
4449.68,4468.14,4386.63,4430.54,2442128384
4435.33,4457.05,4379.1,4395.07,2280109312
4387.3,4399.85,4317.64,4344.98,2096877056
4305.44,4305.44,4237.44,4238.07,2101343104
4205.09,4238.29,4185.8,4204.91,1728595968
4221.99,4306.46,4219.85,4306.36,2348642816
4320.53,4328.2,4260.14,4260.15,2232336640
4256.48,4295.1,4216.42,4233.75,1818235904
4176.3,4176.88,4136.97,4164.29,1806230656
4176.04,4212.29,4111.12,4212.13,1900626944
4215.37,4249.54,4206.88,4215.5,2038122368
4229,4249.18,4212.29,4214.82,1765427840
4200.48,4200.48,4131.31,4131.89,1779025152
4121.03,4168.24,4101.7,4151.85,1771203328
4150.82,4279.12,4140.34,4275.09,3021211648
4241.42,4258.61,4151.12,4151.8,2749161216
4079.06,4134.22,4061.83,4117.73,2324573696
4102.61,4138.35,4039.55,4051.43,1974480256
4077.23,4098.02,4027.71,4068.23,1927412736
4088.78,4099.34,3987.27,3999.78,2029202944
3977.14,3977.14,3868.94,3871.06,2206161664
3875.02,3892.38,3818.25,3856.83,1675697408
3866.86,3882.78,3822.28,3832.58,1375316864
3919.44,3942.05,3778.52,3817.93,2001915648
3803.96,3953.14,3768.11,3950.66,2700203008
3943.16,4009.78,3929.83,4001.85,2875287808
3994.73,4004.93,3948.44,3985.19,2210043648
3993.75,4024.24,3974.38,3997.12,2181506560
3974.46,3974.89,3873.37,3877.02,2445387008
3882.02,3898.81,3837.24,3854.17,1970181504
3841.26,3841.26,3710.95,3740.47,2260114432
3733.7,3743.34,3669.69,3671.7,1721008384
3675.72,3736.76,3605.94,3736.76,2302872320
3735.62,3850.08,3726.25,3842.98,3263863808
3818.24,3921.25,3808.3,3884.39,3889021440
3890.26,3927.44,3872.9,3888.99,3301147904
3932.85,3978.8,3918.36,3978.8,4318106624
3975.07,4004.39,3963.27,3999.36,3618261504
3963.37,4020.46,3950.74,3999.83,3391698432
3937.9,4073.12,3919.69,4072.78,4297387520
4085.5,4150.04,4085.31,4097.62,5758645248
4115.1,4140.63,4093.92,4131.13,4211797760
4125.02,4159.97,4107.56,4114.77,3247751424
4115.77,4125.09,4049.81,4057.55,3057045504
4065.2,4126,4025.72,4126,3218422528
4080.36,4112.37,4063.75,4064.37,3452367872
4069.4,4096.57,4043.76,4062.14,2918880000
4092.05,4159.7,4092.05,4159.57,3512701696
4159.16,4192.77,4153.33,4192.66,3516143872
4194.38,4195.29,4070.9,4088.32,3835667712
4086.51,4125.85,4066.12,4079.54,2924785408
