Open,High,Low,Close
4926.83,5001.57,4907.72,4982.83
4982.02,5000.02,4979.94,4992.38
5033.47,5042.14,5020.07,5026.42
5020.6,5031.39,5010.97,5010.97
5010.09,5032.48,4994.56,4994.73
5002.83,5006.76,4876.52,4876.52
4835.72,4889.22,4825.93,4863.36
4863.74,4899.26,4859.66,4891.22
4921.98,4948.46,4921.12,4947.44
4925.91,4940.88,4899.31,4900.89
4894.35,4899.33,4844.47,4880.23
4885.41,4901.3,4872.96,4886.94
4855.94,4929.62,4852.91,4917.32
4917.5,4948.88,4909.77,4910.23
4914.15,4956.72,4914.15,4950.82
4950.84,4975.93,4928.11,4974.57
4977.03,4996.09,4970.02,4995.98
5001.56,5024.25,4985.97,4988.25
4988.82,4996.82,4952.01,4977.28
4992.62,5021.19,4989.24,5011.02
4999.36,5016,4996,5007.79
4966.11,4974.09,4912.32,4931.82
4958.07,5000.2,4952.68,4994.6
5023.96,5028.22,5009.51,5014.1
5026.57,5040.66,4992.62,5035.17
5020.22,5073.09,5019.3,5056.06
5096.34,5100.37,5081.22,5092.09
5104.36,5119.83,5053.54,5060.25
5063.26,5075.3,5006.28,5055.42
5028.45,5053.84,4999.83,5023.65
4996.99,5015.96,4921.56,4941.43
4966.32,5005.39,4962.74,5005.39
5018.35,5043.62,5013.02,5016.93
5000.19,5008.27,4934.34,4939.33
4956.7,4965.1,4888.17,4919.65
4917.75,4957.12,4914.53,4945.54
4991.63,5014.33,4989.26,5003.55
5003.12,5017.38,4992.02,4993.57
4966.44,4995.5,4931.61,4976.19
4991.42,5012.92,4977.49,4981.69
5016.93,5051.72,4999.66,5050.8
5059.16,5062.66,5034.86,5048.29
5040.92,5084.5,5037.54,5078.44
5080.44,5087.35,5062.8,5070.03
5072.44,5097.52,5050.22,5071.74
5065.94,5098.23,5062.52,5090.79
5085.39,5103.84,5085.19,5089.36
5076.91,5081.17,5016.74,5032.75
5047.86,5111.54,5039.37,5106.59
5096.34,5106.65,5080.25,5097.98
5093.1,5099.4,5057.59,5070.02
5094.94,5099.01,5045.67,5082.93
5063.47,5100.02,5047.35,5076.52
5098.48,5114.6,5084.99,5099.23
5078.22,5101.11,5046.29,5059.12
5057.04,5074.98,5025.52,5068.46
5066.65,5069,5014.06,5021.63
5013.13,5027.02,4974.61,5013.86
5029.41,5086.66,5024.17,5076.69
5088.26,5101.39,5075.05,5082.51
5060.24,5067.96,5043.24,5051.1
5011.79,5035.37,4985.94,5029.97
5023.58,5063.06,5022.56,5055.55
5067.68,5080.11,5042.25,5064.88
5082.06,5143.32,5082.03,5132.95
5139.77,5140.17,5113.94,5117
5147.87,5162.13,5142.78,5153.97
5161.68,5163.41,5139.33,5160.1
5151.38,5164.32,5121.64,5122.41
5139.48,5141.71,5102.16,5112.19
5113.26,5121.47,5060.82,5080.51
5021.21,5051.01,4956.23,4958.47
5000.15,5008.76,4968.26,4986.87
5029.05,5038.55,4994.47,5013.12
5024.3,5027.47,4990.74,5009.21
4963.8,5020.71,4960.93,4991.94
4993.76,5001.99,4902.21,4997.46
4953.98,4965.45,4901.51,4909.76
4976.15,4982.19,4920.4,4922.4
4981.24,5008.05,4966.51,4997.7
5037.27,5074.81,5036.68,5071.51
5077.12,5116.52,5075.12,5104.89
5111.11,5125.32,5088.12,5098.94
5138.18,5163.18,5128.56,5163.18
5196.11,5210.16,5183.23,5210.14
5223.18,5231.94,5201.49,5218.86
5219.2,5229,5196.3,5208.12
5146.03,5184.74,5145.78,5171.77
5180.33,5197,5137.64,5146.41
5166.91,5167.54,5084.51,5088.63
5055.92,5072.88,5032.69,5039.78
5063.44,5097.69,5025.61,5089.21
5097.86,5117.84,5080.04,5111.73
5100.3,5135.65,5070.62,5128.78
5148.18,5155.02,5122.37,5128.28
5134.31,5143.08,5082.32,5115.38
5110.96,5125.9,5092.46,5105.55
5132.77,5175.26,5131.86,5139.94
5146.62,5149.93,5035.41,5056.44
5043.97,5055.56,5006.15,5043.54
5081.72,5112.47,5081.11,5101.8
5069.16,5089.33,5013.44,5036.79
4994.52,5055.75,4945.79,5044.39
5050.94,5071.46,5029.61,5033.56
5025.92,5051.89,5012.61,5048.23
5032.34,5092.69,5022.42,5091.7
5082.18,5085.14,5054.97,5059.35
5039.03,5060.93,4992.85,5019.05
4973.49,4986.51,4877.49,4877.49
4801.04,4856.75,4706.04,4706.04
4351.61,4694.9,4292.14,4526.25
4687.27,4689.54,4506.1,4506.49
4633.51,4703.97,4530.03,4697.54
4761.05,4818.71,4721.79,4812.71
4792.11,4836.78,4788.38,4828.32
4798.68,4824.61,4763.42,4776.51
4673.61,4722.13,4614.91,4636.1
4704.42,4749.98,4659.41,4749.98
4763.1,4800.19,4721.91,4733.5
4670.35,4712.67,4657.82,4683.92
4769.72,4815.04,4754.89,4811.93
4856.27,4862.88,4746.73,4756.53
4749.96,4826.33,4746.52,4796.25
4770.73,4822.34,4763.15,4822.34
4831.98,4832,4791.08,4805.76
4819.32,4872.35,4802.09,4860.52
4860.44,4893.44,4848.15,4889.24
4884.11,4960.87,4880.5,4893.95
4828.71,4878.71,4819.09,4827.23
4851.98,4881.46,4795.91,4828.95
4762.29,4776.28,4716.91,4756.72
4764.69,4780.64,4735.13,4752.74
4717.89,4746.21,4670.12,4734.48
4782.41,4785.22,4659.48,4686.5
4665.06,4665.21,4529.41,4543.97
4551.04,4596.06,4487.06,4517.32
4574.38,4620.16,4559.18,4620.16
4624.46,4628.23,4559.21,4627.08
4566.13,4707.77,4552.34,4707.77
4742.13,4785.91,4740.24,4781.26
4767.63,4783.37,4711.79,4748.36
4775.05,4791.15,4728.71,4791.15
4775.06,4819.07,4737.93,4810.79
4817.28,4841.38,4804.59,4830.47
4839.79,4846.74,4818.16,4838.64
4809.24,4858.28,4793.92,4796.61
4801.35,4820.09,4771.62,4782.85
4799.43,4870.1,4795.29,4870.1
4872.36,4886.95,4851.28,4886.69
4873.54,4915.49,4865.83,4905.47
4900.02,4909.37,4866.6,4880.97
4903.98,4904.85,4836.46,4840.12
4875.96,4926.99,4861.8,4920.05
5024.38,5048.55,4999.54,5031.86
5030.8,5045.16,5012.74,5034.7
5018.99,5040.08,5009.07,5030.15
5040.38,5095.69,5019.6,5095.69
5071.04,5084.63,5066.89,5074.27
5079.76,5085.22,5053.75,5053.75
5065.64,5130.51,5061.47,5127.15
5114.31,5163.47,5109.68,5145.13
5155.62,5162.57,5122.78,5142.48
5144.15,5154.86,5098.49,5127.74
5124.04,5147.12,5092.87,5147.12
5128.94,5133.44,5066.1,5095.3
5068.55,5086.89,5051.22,5083.24
5098.12,5111.19,5066.68,5067.02
5043.1,5062.49,5004.46,5005.08
4980.86,4989.06,4925.35,4927.88
4916.14,4984.91,4908.66,4984.62
4991.71,5023.45,4975.74,4986.02
5004.6,5078.8,5001.67,5075.2
5078.68,5092.46,5067.27,5073.64
5096.96,5112.46,5094.31,5104.92
5106.72,5128.08,5084.85,5102.48
5070.66,5110.75,5050.14,5102.81
5106.87,5124.09,5101.18,5116.14
5121.93,5134.35,5108.51,5127.52
5139.58,5141.36,5098.7,5108.67
5129.64,5156.31,5120.17,5156.31
5158.82,5176.77,5117.15,5123.22
5143.15,5144.6,5011.72,5037.53
5050.93,5147,5043.49,5142.27
5139.46,5139.78,5082.23,5101.81
5050.52,5111.73,5045.73,5098.24
5077.21,5106.36,5000.12,5022.86
5026.3,5075.65,5019.31,5045.17
4979.77,4996.19,4928.67,4933.47
4932.61,4953.6,4871.59,4952.23
4991.21,5026.54,4986.99,4995.36
5033.48,5078.99,4992.63,5071.13
5087.17,5088.57,5002.55,5002.55
4982.58,4996.49,4921.33,4923.08
4957.53,4968.92,4928.93,4968.92
4988.68,5007.77,4964.08,5001.11
5025.55,5046.09,5020.44,5045.93
5046.19,5063.28,5043.65,5048.49
5032.29,5041.27,4999.07,5040.98
5066.52,5116.99,5065.89,5107.94
5101.18,5102.35,5065.69,5065.85
5047.04,5058.06,5007.01,5007.41
4897.65,4903.09,4846.98,4903.09
4917.84,4926.73,4872.74,4891.43
4813.76,4866.04,4804.69,4835.77
4736.4,4788.02,4688.17,4689.43
4722.02,4742.57,4637.85,4643.63
4673.44,4683.02,4573.77,4637.99
4681.54,4714.8,4618.03,4685.92
4706.02,4713.98,4517.56,4526.06
4545.37,4650.55,4470.59,4615
4464.37,4520.45,4419.41,4488.42
4548.05,4550.57,4430.77,4476.95
4405.22,4514.92,4313.39,4471.69
4480.7,4537.15,4432.02,4472.06
4557.39,4591.18,4540.27,4591.18
4574.6,4590.44,4514.78,4518.49
4537.04,4583.21,4503.52,4567.67
4548.87,4568.85,4450.83,4468.17
4533.81,4533.81,4447.5,4506.68
4512.09,4613.95,4511.3,4613.95
4587.59,4636.93,4565.38,4620.37
4588.69,4589.9,4503.12,4516.95
4543.82,4547.32,4424.47,4504.24
4492.48,4545.52,4463.99,4509.56
4491.48,4493.19,4350.38,4363.14
4288.02,4301.53,4212.81,4283.75
4224.87,4329.61,4222.48,4268.76
4318.28,4369.62,4280.73,4283.59
4218.81,4293.22,4209.76,4266.84
4307.29,4340.13,4274.15,4337.51
4397.95,4435.95,4376.52,4435.95
4471.66,4540.78,4463.51,4534.06
4548.1,4548.47,4482.77,4487.54
4464.67,4513.15,4455.1,4504.43
4548.31,4576.47,4546.55,4570.61
4550.05,4558.06,4500.94,4503.58
4453.93,4547.64,4425.72,4542.61
4554.73,4582.2,4516.89,4582.2
4615.14,4618.85,4580.78,4590.47
4585.3,4619.9,4557.46,4557.95
4596.01,4689.6,4581.75,4689.6
4683.8,4703.57,4665.93,4703.42
4698.38,4707.72,4674.46,4707.42
4715.77,4746.65,4687.94,4717.02
4690.88,4731.19,4674.82,4708.25
4676.22,4695.03,4642.86,4648.82
4666.42,4676.47,4642.42,4674.38
4691.2,4716.14,4607.99,4662.16
4712.38,4748.79,4700.91,4748.47
4733.39,4762.27,4731.51,4750.28
4731.14,4735.27,4712.07,4728.67
4717.88,4774.78,4716.45,4763.97
4752.62,4788.09,4737.97,4774.98
4784.63,4804.58,4772.41,4795.65
4787.31,4814.85,4785.38,4808.87
4783.6,4835.6,4781.71,4821.66
4813.87,4816.67,4765.37,4768.86
4743.36,4773.51,4734.77,4773.51
4785.25,4787.39,4760.01,4766.79
4756.55,4849.31,4749.78,4846.62
4875.46,4899.14,4859.35,4869.29
4869.57,4891.3,4864.41,4869.85
4842.55,4917.09,4832.06,4914.54
4911.22,4917.75,4885.17,4891.8
4855.9,4872.7,4838.62,4843.93
4849.57,4921.51,4849.28,4920.72
4893.57,4901.49,4831.49,4848.37
4883.99,4892.6,4835.36,4850.69
4873.39,4897.55,4833.4,4833.4
4838.81,4879.6,4808.91,4872.09
4904.79,4951.91,4903.6,4947.42
4947.62,4961.3,4931.81,4945.89
4938.83,4950.43,4925.46,4938.22
4919.36,4960.79,4915.63,4960.02
4968.3,4968.67,4915.52,4940.33
4941.99,4969.32,4928.29,4948.13
4949.12,4966.61,4932.64,4945.89
4898.24,4921.66,4872.02,4906.23
4891.48,4904.87,4878.37,4895.79
4903.81,4915,4875.42,4888.31
4855.38,4872.91,4826.38,4863.14
4857.6,4889.16,4796.32,4805.29
4805.79,4807.89,4740.84,4775.36
4786.55,4821.57,4768.28,4817.59
4780.88,4791.43,4749.71,4763.22
4735.28,4751.64,4713.91,4725.64
4742.42,4744.55,4709.75,4717.09
4695.9,4736.15,4684.28,4736.15
4736.35,4771.94,4735.06,4750.21
4768.91,4811.3,4758.2,4809.88
4799.3,4812.19,4760.36,4760.69
4778.19,4779.46,4710.16,4737.33
4731.07,4759.29,4708.26,4717.68
4728.86,4791.25,4724.73,4775.46
4768.85,4776.15,4703.39,4715.73
4705.78,4762.28,4704.49,4739.12
4717.36,4735.27,4678.38,4712.53
4729.44,4781.7,4729,4769.56
4771.57,4792.64,4763.91,4765.78
4792.85,4865.99,4792.63,4861.06
4877.18,4905.45,4872.42,4894.89
4897.78,4909.38,4887.27,4901.77
4904.05,4933.51,4902.5,4933.51
4938.48,4951.45,4923.03,4948.06
4928.97,4958.98,4923.2,4952.25
4941.25,4971.36,4924.23,4971.36
4958.1,4958.65,4909.21,4942.52
4950.46,4980.14,4944.87,4968.71
4972.14,4979.38,4960.28,4961.75
4970.01,4979.66,4956.79,4974.64
4954.15,4965.49,4940.55,4958.62
4915.15,4917.92,4880.61,4894.55
4868.51,4894.85,4844.94,4848.44
4836.67,4863.01,4811.93,4843.55
4855.08,4868.16,4830.33,4834.93
4809.69,4847.86,4778.78,4844.91
4835.02,4835.02,4792.34,4800.34
4856.69,4882.15,4834.51,4837.21
4845.09,4852.19,4826.59,4843.76
4846.68,4875.93,4830,4833.32
4872.19,4910.04,4859.4,4910.04
4715.8,4798.22,4698.42,4707.98
4664.43,4665.04,4574.25,4594.44
4643.93,4692.98,4643.93,4691.87
4732.93,4787.59,4732.34,4779.24
4793.75,4843.11,4774.52,4842.67
4837.18,4880.17,4837.17,4862.57
4837.06,4839.13,4797.29,4822.9
4799.32,4861.05,4786.01,4859.16
4867.47,4889.01,4853.68,4876.81
4906.66,4959,4901.27,4956.76
4976.54,5002.5,4976.54,4988.64
5017.99,5032.1,5009.68,5022.82
5036.32,5036.39,5002.82,5005.73
5041.95,5045.18,5025.15,5034.06
5041.19,5044.81,5018.52,5029.59
5034.99,5063.53,5030.13,5055.78
5038.22,5052.24,5028.24,5036.37
5061.6,5098.25,5053.92,5089.93
5093.97,5102.78,5061.11,5073.9
5078.12,5103.52,5064.11,5100.16
5096.99,5100.72,5082.66,5097.63
5095.61,5122.3,5084.18,5110.05
5143.84,5151.06,5120.66,5139.81
5144.82,5160.16,5130.75,5154.98
5162.15,5175.81,5140.05,5162.13
5167.42,5199.13,5158.93,5184.2
5177.53,5181.02,5109.8,5137.73
5133.24,5159.74,5128.44,5159.74
5158.02,5174,5145.39,5166.25
5190.71,5227.23,5186.24,5221.12
5223.54,5228.4,5202.18,5213.14
5216.21,5238.54,5214.95,5225.48
5227.95,5227.96,5193.8,5204.59
5222.15,5235.29,5211.25,5228.4
5219.66,5233.34,5215.55,5232.9
5242.18,5271.36,5241.14,5262.02
5247.96,5248.26,5226.78,5227.11
5228.44,5230.09,5197.23,5228.66
5226.45,5243.17,5221.84,5240.15
5229.87,5245.81,5217.65,5238.38
5231.46,5252.13,5224.63,5244.6
5265.78,5275.74,5257.9,5260.08
5254.42,5262.99,5205.64,5217.69
5207.61,5230.59,5201.64,5212.2
5219.05,5253.39,5191.86,5218.92
5223.8,5245.12,5222.34,5232.33
5229.88,5241.62,5205.61,5222.99
5216.42,5219.89,5191.18,5213.22
5218.28,5229.94,5189.36,5227.21
5249.66,5263.39,5231.02,5249.9
5259.99,5275.91,5244,5275.91
5274.23,5287.61,5261.92,5283.93
5269.96,5271.01,5248.41,5259.48
5217.95,5225.94,5125.91,5125.91
5098.03,5217.88,5097.8,5211.89
5181.14,5195.02,5131.27,5155.26
5160.21,5201.34,5159.55,5173.77
5178.1,5254.78,5176.25,5249.69
5238.71,5248.6,5218.97,5244.57
5263.55,5281.07,5222.91,5235.03
5256.19,5265.18,5235.42,5241.35
5263.65,5299.4,5233.94,5295.18
5323.26,5342.88,5320.93,5339.52
5327.43,5329.71,5301.63,5305.75
5275.73,5282.27,5254.96,5257.49
5254.18,5306.81,5251.32,5305.71
5312.73,5319.65,5284.84,5318.55
5311.31,5317,5254.52,5269.15
5288.87,5325.88,5277.88,5312
5300.29,5308.6,5281.95,5302.14
5313.49,5323.6,5271.7,5289.66
5305.28,5330.81,5304.06,5316.02
5306.59,5315.73,5281.47,5306.85
5314.92,5315.65,5266.8,5292.4
5318.46,5340.52,5317.73,5328.67
5321.82,5321.82,5227.43,5246.79
5247.91,5257.18,5228.77,5239.02
5200.3,5228.26,5169.76,5213.33
5241.26,5258.88,5213.37,5214.16
5213.69,5219.98,5196.03,5199.82
5255.32,5264.27,5239.44,5243.84
5240.33,5253.83,5234.25,5246.41
5238.2,5252.1,5216.05,5241.83
5238.65,5259.12,5225.76,5257.4
5290.31,5311.5,5289.23,5309.83
5306.47,5310.27,5278.57,5283.4
5256.4,5280.85,5237.05,5250.27
5272.19,5274.12,5211.75,5215.97
5203.7,5232.35,5178.76,5190.1
5205.09,5206.7,5186.56,5189.14
5199.77,5201.13,5112.32,5153.58
5147.27,5156.7,5097.56,5105.57
5104.7,5115.06,5053.52,5058.41
5034.41,5087.51,5034.41,5046.37
5128.99,5169.41,5122.77,5166.17
5154.99,5214.17,5145.3,5193.49
5143.86,5258.99,5143.86,5251.07
5283.48,5302.68,5145.32,5208.8
5191.82,5241.08,5179.64,5237.11
5246.33,5247.17,5192.05,5218.4
5241.35,5287.06,5236.25,5275.62
5253.73,5299.63,5251.88,5294.58
5295.07,5334.05,5288.16,5333.97
5340.97,5346.8,5315.53,5321.51
5336.78,5369.83,5334.16,5368.86
5384.75,5392.26,5365.6,5386.35
5366.55,5380.68,5350.68,5380.68
5388.49,5398.92,5379.28,5398.92
5387.92,5396.27,5364.91,5368.81
5370.98,5403.86,5360.56,5379.92
5391.35,5393.15,5323.68,5323.68
5323.88,5326.34,5238.21,5251.11
5249.02,5274.54,5239.27,5255.65
5283.58,5321.09,5269.57,5308.89
5317.74,5333.99,5299.94,5333
5322.67,5397.93,5307.31,5393.76
5394.15,5425.52,5389.1,5417.36
5436.11,5450.16,5427.12,5444.5
5428.22,5434.9,5394.42,5412.54
5433.57,5486.75,5430.72,5463.83
5465.69,5476.25,5425.73,5436.67
5443.51,5485.12,5439.39,5456.85
5467.82,5474.58,5426.01,5437.16
5441.2,5483.42,5436.54,5457.44
5473.53,5489.47,5471.71,5483.94
5482.63,5486.26,5465.31,5471.43
5472.01,5472.01,5432.77,5447.42
5441.76,5462.69,5441.76,5462.69
5470.76,5512.37,5469.61,5487.44
5497.44,5498.91,5434.7,5438.56
5437.51,5450.63,5415.18,5432.09
5440.17,5441.9,5371.89,5383.12
5425.62,5452.56,5397.99,5429.08
5440.91,5482.35,5440.24,5477.01
5474.39,5495.85,5464.36,5487.94
5499.08,5536.52,5482.81,5521.06
5527.57,5541.08,5517.14,5531.82
5536.54,5564.25,5528.11,5551.82
5550.72,5564.08,5524.03,5563.65
5542.56,5550.67,5496.82,5547.49
5557.57,5584.26,5557.2,5574.12
5555.16,5557.05,5527.22,5538.73
5546.94,5555.98,5534.77,5555.65
5560.61,5571.53,5528.37,5540.08
5556.87,5574.35,5542.23,5555.33
5546.64,5564.14,5522.69,5552.94
5568.27,5606.53,5558.49,5600.96
5635.86,5658.59,5634.33,5656.34
5666.28,5669.61,5647.65,5655.18
5664.88,5667.45,5643.9,5660.78
5635.86,5636.09,5578.76,5613.71
5592.87,5615.15,5576.09,5614.79
5654.51,5662.11,5621.03,5642.65
5627.15,5656.01,5616.4,5636.2
5650.73,5666.84,5647.58,5666.77
5656.95,5668.2,5650.26,5663.55
5674.86,5689.6,5664.82,5674.22
5662.95,5686.96,5649.39,5682.45
5688.02,5722.71,5685.15,5715.18
5726.18,5743.43,5717.42,5734.13
5753.19,5770.99,5751.92,5763.96
5756.51,5783.09,5748.74,5782.57
5777.9,5821.95,5776.7,5819.44
5823.01,5835.15,5796.71,5814.9
5807.31,5838.58,5800.8,5838.58
5850.2,5867.89,5847.5,5865.95
5857.56,5864.41,5848.28,5860.63
5866.82,5866.96,5809.55,5835.51
5802.33,5845.31,5800.55,5845.31
5835.04,5861.9,5827,5861.9
5852.79,5855.06,5817.22,5825.44
5874.86,5911.79,5865.79,5904.03
5897.01,5897.01,5856.3,5861.22
5854.27,5870.75,5841.47,5870.75
5846.42,5857.74,5827.46,5849.18
5836.12,5859.77,5826.32,5833.93
5838.44,5860.63,5832.63,5837.55
5834.67,5852.54,5812.08,5838.81
5867.16,5872.6,5835.44,5861.73
5863.48,5877.43,5860.83,5875.78
5860.07,5860.5,5831.88,5856.82
5869.97,5911.2,5858.16,5900.05
5907.86,5911.48,5887.24,5900.76
5898.58,5912.61,5890.42,5901
5898.81,5915.12,5888.12,5901.53
5923.43,5928.06,5790.73,5793.82
5790.59,5825.67,5781.81,5821.64
5812.31,5842.82,5806.98,5817.69
5839.33,5858.95,5807.83,5828.74
5776.33,5849.2,5769.39,5840.37
5836.5,5888.7,5828.86,5875.14
5875.35,5900.87,5870.93,5897.55
5896.15,5916.77,5894,5914.34
5905.63,5927.81,5901.77,5911.74
5917.31,5928.93,5867.73,5894.68
5878.76,5901.39,5878.76,5898.61
5911.92,5936.39,5856.26,5864.48
5870.52,5889.58,5856.22,5878.95
5873.94,5892.07,5855.51,5877.81
5883.43,5907.85,5865.56,5880.93
5871.16,5878.94,5819.29,5866.77
5863.59,5868.09,5830.44,5836.16
5828.37,5856.54,5805.15,5805.15
5821.55,5856.79,5818.2,5856.79
5838.59,5860.04,5828.57,5849.47
5874.43,5894.68,5856.34,5863.03
5887.87,5926.23,5880.19,5916.78
5919.02,5919.23,5899.43,5910.52
5979.96,5989.92,5970.25,5983.82
6004.16,6036.02,6002.65,6025.49
6028.12,6040.89,6021.72,6025.23
6038.47,6050.71,6031.59,6048.94
6072.87,6074.04,6040.71,6047.61
6067.56,6100.73,6061.35,6091.6
6102.51,6102.72,6081.56,6095.37
6075.04,6076.96,6053.28,6072.55
6075.06,6080.82,6054.32,6075.34
6091.69,6100.76,6067.15,6100.76
6100.66,6106.12,6083.06,6102.66
6111.82,6133,6107.59,6120.59
6121.64,6131.64,6103.87,6129.14
6110.05,6120.2,6075.68,6115.96
6119.27,6122.84,6105.42,6121.23
6128.11,6153.04,6124.79,6149.67
6160.52,6170.16,6139.1,6169.87
6108.62,6122.87,6009.48,6011.24
5998.46,6073.45,5996.81,6055.13
6070.23,6106.55,6070.23,6083.7
6098.25,6135.92,6097.24,6133.62
6149.55,6150.91,6121.79,6138.71
6154.18,6166.09,6139.33,6163.02
6183.02,6217.34,6174.52,6205.26
6207.04,6211.52,6196.66,6210.19
6204.18,6217.13,6200.41,6203.19
6221.62,6221.99,6164.07,6198.52
6215.91,6247.07,6200.45,6246.83
6261.59,6308.76,6253.77,6305.8
6305.47,6310.61,6292.15,6295.68
6281.88,6304.21,6269.86,6275.06
6290.44,6302.78,6267.18,6297.38
6311.73,6324.06,6282.93,6321.76
6330.25,6341.7,6137.68,6207.92
6153.56,6183.81,6110.66,6175.47
6206.11,6226.41,6180.04,6220.37
6237.46,6237.53,6153.55,6194.89
6127.05,6170.15,6107.85,6165.5
6154.28,6161.56,6125.5,6151.76
6196.85,6243.31,6194,6239.01
6229.62,6234.01,6186.94,6188.03
6202.75,6236.66,6200.86,6233.95
6239.15,6257.68,6221.96,6236.69
6234.35,6269.37,6218.78,6265.25
6292.73,6303.44,6233.43,6247.15
6227.9,6234.32,6146.62,6146.62
6173.1,6238.29,6144.8,6234.41
6215.49,6216.6,6087.81,6144.35
6166.84,6170.63,6129.04,6140.42
6173.29,6177.36,6106.12,6110.06
6122.06,6163.62,6100.42,6150.85
6109.6,6127.98,6081.96,6089.46
6111.21,6164.94,6111.21,6153.08
6156.03,6191.27,6141.83,6176.39
6171.25,6200.58,6149.87,6193.31
6238.9,6265.64,6236.82,6261.17
6269.1,6281.45,6251.26,6274.44
6289.08,6321.76,6278.7,6312.47
6320.35,6330.97,6307.34,6314.43
6304.82,6344.55,6291.07,6344.31
6363.24,6387.73,6362.19,6385.04
6396.46,6398.26,6365.68,6390
6383.05,6388.78,6365.11,6387.75
6387.82,6417.7,6380.61,6410.81
6407.59,6425.45,6396.87,6412.17
6425.93,6432.38,6416.3,6422.75
6459.76,6460.84,6318.62,6382.19
6350.27,6379.7,6337.23,6374.68
6394.69,6396.59,6338.78,6348.12
6372.16,6375.75,6345.75,6362.94
6393.1,6394.21,6313.43,6362.65
6366.24,6368.53,6331.14,6340.34
6350.79,6361.49,6329.73,6351.56
6361.06,6386.03,6356.23,6383.77
6373.33,6423.35,6355.88,6370.46
6322.92,6355.04,6309.44,6352.33
6312.65,6318.28,6214.41,6216.87
6222.18,6266.89,6216.19,6256.56
6306.11,6346.82,6305.55,6340.23
6350.51,6350.74,6324.75,6333.01
6348.11,6374.56,6330.27,6345.11
6322.72,6334.23,6221.91,6221.91
6222.46,6254.22,6193.38,6216.53
6216.32,6226.93,6177.19,6213.13
6241.21,6302.84,6241.21,6297.48
6263.47,6291.3,6263.28,6278.41
6294.82,6302.85,6244.57,6271.33
6293.81,6308.72,6257.1,6265.64
6286.01,6292.26,6267.85,6283.02
6228.9,6311.26,6228.73,6301.89
6308.68,6374.48,6303.57,6368.31
6385.8,6435.27,6383.58,6428.66
6442.17,6449.65,6417.87,6435.33
6414.82,6426.51,6334.59,6375.57
6394.35,6407.4,6356.2,6393.31
6402.94,6413.07,6379.81,6397.87
6389.65,6391.41,6354.96,6360.19
6411.18,6439.11,6410.71,6432.26
6448.81,6455.02,6429.54,6454.28
6440.72,6460.42,6433.2,6460.19
6439.46,6455.32,6424.04,6429.08
6426.16,6464.27,6419.65,6448.47
6460.1,6477.77,6438.41,6454.64
6465.57,6467.79,6446.75,6461.32
6459.74,6466.05,6414.23,6456.04
6448.57,6448.57,6405.3,6422.69
6401.44,6429.54,6400.81,6426.92
6403.11,6408.06,6343.96,6370.59
6391.85,6405.01,6364.57,6380.16
6414.37,6472.65,6405.35,6453.26
6437.96,6456.23,6427.66,6453.45
6461.28,6497.98,6454.86,6495.96
6506.08,6527.22,6484.14,6516.72
6523.74,6532.18,6509.71,6531.71
6521.96,6546.46,6513.12,6534.63
6552.87,6587.21,6547.65,6585.36
6566.95,6590.18,6566.84,6590.18
6597.37,6599.34,6572.44,6579.73
6602.49,6608.3,6561.78,6587.25
6586.73,6604.21,6577.98,6603.55
6594.76,6613.5,6586.32,6591.51
6613.21,6616.58,6602.2,6605.8
6622.55,6632.5,6607.03,6624.01
6621.42,6628.6,6613.21,6623.66
6634.26,6635.52,6613.55,6624.22
6583.7,6605.29,6558.53,6605.07
6633.37,6640.02,6622.92,6629.05
6641.57,6641.57,6581.15,6586.83
6598.6,6611.9,6582.06,6598.43
6587.22,6600.65,6517.93,6563.89
6567.59,6582.76,6550.03,6556.77
6635.03,6708.13,6625.78,6701.26
6693.77,6727.39,6677.15,6698.96
6713.71,6737.75,6705.79,6727.67
6758.64,6759.66,6691.48,6716.53
6709.39,6719.97,6677.55,6714.94
6737.09,6765.14,6712.93,6764.44
6763.3,6790.66,6763.17,6786.44
6785.44,6795.52,6750.35,6767.78
6764.85,6791.65,6753.34,6789.12
6737.45,6758.93,6687.28,6750.05
6736.39,6757.35,6727.35,6750.94
6727.39,6766.3,6723.43,6757.6
6733.87,6743.63,6709.27,6737.87
6700.68,6725.32,6667.31,6706.21
6742.34,6806.67,6742.34,6793.29
6794.45,6797.75,6777.43,6782.79
6789.28,6795.83,6779.48,6790.71
6820.55,6862.66,6820.02,6862.48
6869.53,6874.52,6859.28,6867.36
6878.11,6890.02,6873.74,6889.16
6889.91,6897.43,6867.89,6878.52
6893.72,6914.19,6866.21,6912.36
6907.28,6908.33,6793.95,6824.34
6852.8,6888.65,6838.48,6873.97
6844.04,6872.17,6737.16,6847.59
6897.14,6899.23,6770.69,6775.37
6759.14,6836.45,6752.32,6762.21
6742.07,6787.42,6734.13,6776.38
6785.74,6829.29,6778.2,6812.84
6859.94,6870.48,6831.61,6840.08
6847.64,6879.8,6844.88,6875.08
6872.72,6884.81,6856.3,6862.32
6880.41,6897.62,6871.87,6875.8
6887.39,6901.13,6851.63,6856.53
6871.55,6945.82,6871.45,6936.58
6980.4,7003.89,6975.55,6994.76
6991.25,6995.88,6951.49,6963.85
6991.26,6991.26,6935.42,6960.96
6972.88,6992.63,6961.2,6965.36
6958.02,6962.26,6944.44,6959.96
6958.02,6962.26,6944.44,6959.96
